valor_ipc,categoria_gasto,fecha_iso,indicador
113.1,IPC General,2023-11-01,IPC_Indice_Base_2021_INE
113.859,IPC General,2023-10-01,IPC_Indice_Base_2021_INE
113.923,IPC General,2023-09-01,IPC_Indice_Base_2021_INE
113.977,IPC General,2023-08-01,IPC_Indice_Base_2021_INE
113.001,IPC General,2023-07-01,IPC_Indice_Base_2021_INE
112.648,IPC General,2023-06-01,IPC_Indice_Base_2021_INE
111.8,IPC General,2023-05-01,IPC_Indice_Base_2021_INE
111.566,IPC General,2023-04-01,IPC_Indice_Base_2021_INE
110.895,IPC General,2023-03-01,IPC_Indice_Base_2021_INE
110.632,IPC General,2023-02-01,IPC_Indice_Base_2021_INE
109.448,IPC General,2023-01-01,IPC_Indice_Base_2021_INE
109.465,IPC General,2022-12-01,IPC_Indice_Base_2021_INE
109.203,IPC General,2022-11-01,IPC_Indice_Base_2021_INE
109.683,IPC General,2022-10-01,IPC_Indice_Base_2021_INE
109.52,IPC General,2022-09-01,IPC_Indice_Base_2021_INE
110.52,IPC General,2022-08-01,IPC_Indice_Base_2021_INE
109.757,IPC General,2022-07-01,IPC_Indice_Base_2021_INE
109.837,IPC General,2022-06-01,IPC_Indice_Base_2021_INE
107.731,IPC General,2022-05-01,IPC_Indice_Base_2021_INE
106.626,IPC General,2022-04-01,IPC_Indice_Base_2021_INE
107.245,IPC General,2022-03-01,IPC_Indice_Base_2021_INE
104.365,IPC General,2022-02-01,IPC_Indice_Base_2021_INE
103.518,IPC General,2022-01-01,IPC_Indice_Base_2021_INE
103.77,IPC General,2021-12-01,IPC_Indice_Base_2021_INE
102.705,IPC General,2021-11-01,IPC_Indice_Base_2021_INE
102.221,IPC General,2021-10-01,IPC_Indice_Base_2021_INE
100.6,IPC General,2021-09-01,IPC_Indice_Base_2021_INE
99.85,IPC General,2021-08-01,IPC_Indice_Base_2021_INE
99.548,IPC General,2021-07-01,IPC_Indice_Base_2021_INE
100.091,IPC General,2021-06-01,IPC_Indice_Base_2021_INE
99.548,IPC General,2021-05-01,IPC_Indice_Base_2021_INE
98.944,IPC General,2021-04-01,IPC_Indice_Base_2021_INE
98.037,IPC General,2021-03-01,IPC_Indice_Base_2021_INE
97.042,IPC General,2021-02-01,IPC_Indice_Base_2021_INE
97.643,IPC General,2021-01-01,IPC_Indice_Base_2021_INE
97.416,IPC General,2020-12-01,IPC_Indice_Base_2021_INE
97.171,IPC General,2020-11-01,IPC_Indice_Base_2021_INE
96.791,IPC General,2020-10-01,IPC_Indice_Base_2021_INE
96.562,IPC General,2020-09-01,IPC_Indice_Base_2021_INE
96.553,IPC General,2020-08-01,IPC_Indice_Base_2021_INE
96.639,IPC General,2020-07-01,IPC_Indice_Base_2021_INE
96.972,IPC General,2020-06-01,IPC_Indice_Base_2021_INE
96.593,IPC General,2020-05-01,IPC_Indice_Base_2021_INE
96.467,IPC General,2020-04-01,IPC_Indice_Base_2021_INE
96.516,IPC General,2020-03-01,IPC_Indice_Base_2021_INE
96.808,IPC General,2020-02-01,IPC_Indice_Base_2021_INE
96.983,IPC General,2020-01-01,IPC_Indice_Base_2021_INE
97.781,IPC General,2019-12-01,IPC_Indice_Base_2021_INE
97.693,IPC General,2019-11-01,IPC_Indice_Base_2021_INE
97.513,IPC General,2019-10-01,IPC_Indice_Base_2021_INE
97.062,IPC General,2019-09-01,IPC_Indice_Base_2021_INE
97.225,IPC General,2019-08-01,IPC_Indice_Base_2021_INE
97.251,IPC General,2019-07-01,IPC_Indice_Base_2021_INE
97.506,IPC General,2019-06-01,IPC_Indice_Base_2021_INE
97.523,IPC General,2019-05-01,IPC_Indice_Base_2021_INE
97.25,IPC General,2019-04-01,IPC_Indice_Base_2021_INE
96.367,IPC General,2019-03-01,IPC_Indice_Base_2021_INE
95.89,IPC General,2019-02-01,IPC_Indice_Base_2021_INE
95.893,IPC General,2019-01-01,IPC_Indice_Base_2021_INE
96.838,IPC General,2018-12-01,IPC_Indice_Base_2021_INE
97.284,IPC General,2018-11-01,IPC_Indice_Base_2021_INE
97.438,IPC General,2018-10-01,IPC_Indice_Base_2021_INE
97.007,IPC General,2018-09-01,IPC_Indice_Base_2021_INE
97.141,IPC General,2018-08-01,IPC_Indice_Base_2021_INE
97.072,IPC General,2018-07-01,IPC_Indice_Base_2021_INE
97.542,IPC General,2018-06-01,IPC_Indice_Base_2021_INE
97.162,IPC General,2018-05-01,IPC_Indice_Base_2021_INE
96.109,IPC General,2018-04-01,IPC_Indice_Base_2021_INE
95.289,IPC General,2018-03-01,IPC_Indice_Base_2021_INE
95.237,IPC General,2018-02-01,IPC_Indice_Base_2021_INE
95.253,IPC General,2018-01-01,IPC_Indice_Base_2021_INE
96.148,IPC General,2017-12-01,IPC_Indice_Base_2021_INE
96.1,IPC General,2017-11-01,IPC_Indice_Base_2021_INE
95.611,IPC General,2017-10-01,IPC_Indice_Base_2021_INE
95.204,IPC General,2017-09-01,IPC_Indice_Base_2021_INE
95.308,IPC General,2017-08-01,IPC_Indice_Base_2021_INE
95.181,IPC General,2017-07-01,IPC_Indice_Base_2021_INE
95.418,IPC General,2017-06-01,IPC_Indice_Base_2021_INE
95.195,IPC General,2017-05-01,IPC_Indice_Base_2021_INE
95.112,IPC General,2017-04-01,IPC_Indice_Base_2021_INE
94.258,IPC General,2017-03-01,IPC_Indice_Base_2021_INE
94.24,IPC General,2017-02-01,IPC_Indice_Base_2021_INE
94.598,IPC General,2017-01-01,IPC_Indice_Base_2021_INE
94.9,IPC General,2016-12-01,IPC_Indice_Base_2021_INE
94.384,IPC General,2016-11-01,IPC_Indice_Base_2021_INE
93.941,IPC General,2016-10-01,IPC_Indice_Base_2021_INE
93.268,IPC General,2016-09-01,IPC_Indice_Base_2021_INE
93.524,IPC General,2016-08-01,IPC_Indice_Base_2021_INE
93.499,IPC General,2016-07-01,IPC_Indice_Base_2021_INE
93.723,IPC General,2016-06-01,IPC_Indice_Base_2021_INE
93.177,IPC General,2016-05-01,IPC_Indice_Base_2021_INE
92.604,IPC General,2016-04-01,IPC_Indice_Base_2021_INE
92.033,IPC General,2016-03-01,IPC_Indice_Base_2021_INE
91.559,IPC General,2016-02-01,IPC_Indice_Base_2021_INE
91.951,IPC General,2016-01-01,IPC_Indice_Base_2021_INE
93.429,IPC General,2015-12-01,IPC_Indice_Base_2021_INE
93.719,IPC General,2015-11-01,IPC_Indice_Base_2021_INE
93.298,IPC General,2015-10-01,IPC_Indice_Base_2021_INE
93.208,IPC General,2015-09-01,IPC_Indice_Base_2021_INE
93.741,IPC General,2015-08-01,IPC_Indice_Base_2021_INE
94.128,IPC General,2015-07-01,IPC_Indice_Base_2021_INE
94.433,IPC General,2015-06-01,IPC_Indice_Base_2021_INE
93.992,IPC General,2015-05-01,IPC_Indice_Base_2021_INE
93.41,IPC General,2015-04-01,IPC_Indice_Base_2021_INE
92.658,IPC General,2015-03-01,IPC_Indice_Base_2021_INE
92.096,IPC General,2015-02-01,IPC_Indice_Base_2021_INE
91.999,IPC General,2015-01-01,IPC_Indice_Base_2021_INE
93.125,IPC General,2014-12-01,IPC_Indice_Base_2021_INE
93.583,IPC General,2014-11-01,IPC_Indice_Base_2021_INE
93.488,IPC General,2014-10-01,IPC_Indice_Base_2021_INE
93.551,IPC General,2014-09-01,IPC_Indice_Base_2021_INE
93.57,IPC General,2014-08-01,IPC_Indice_Base_2021_INE
93.528,IPC General,2014-07-01,IPC_Indice_Base_2021_INE
94.011,IPC General,2014-06-01,IPC_Indice_Base_2021_INE
93.812,IPC General,2014-05-01,IPC_Indice_Base_2021_INE
93.614,IPC General,2014-04-01,IPC_Indice_Base_2021_INE
93.056,IPC General,2014-03-01,IPC_Indice_Base_2021_INE
92.921,IPC General,2014-02-01,IPC_Indice_Base_2021_INE
92.995,IPC General,2014-01-01,IPC_Indice_Base_2021_INE
93.871,IPC General,2013-12-01,IPC_Indice_Base_2021_INE
93.678,IPC General,2013-11-01,IPC_Indice_Base_2021_INE
93.323,IPC General,2013-10-01,IPC_Indice_Base_2021_INE
93.299,IPC General,2013-09-01,IPC_Indice_Base_2021_INE
93.556,IPC General,2013-08-01,IPC_Indice_Base_2021_INE
93.45,IPC General,2013-07-01,IPC_Indice_Base_2021_INE
93.574,IPC General,2013-06-01,IPC_Indice_Base_2021_INE
93.283,IPC General,2013-05-01,IPC_Indice_Base_2021_INE
93.019,IPC General,2013-04-01,IPC_Indice_Base_2021_INE
92.809,IPC General,2013-03-01,IPC_Indice_Base_2021_INE
92.57,IPC General,2013-02-01,IPC_Indice_Base_2021_INE
92.526,IPC General,2013-01-01,IPC_Indice_Base_2021_INE
93.421,IPC General,2012-12-01,IPC_Indice_Base_2021_INE
93.381,IPC General,2012-11-01,IPC_Indice_Base_2021_INE
93.37,IPC General,2012-10-01,IPC_Indice_Base_2021_INE
92.875,IPC General,2012-09-01,IPC_Indice_Base_2021_INE
92.086,IPC General,2012-08-01,IPC_Indice_Base_2021_INE
91.749,IPC General,2012-07-01,IPC_Indice_Base_2021_INE
91.586,IPC General,2012-06-01,IPC_Indice_Base_2021_INE
91.647,IPC General,2012-05-01,IPC_Indice_Base_2021_INE
91.478,IPC General,2012-04-01,IPC_Indice_Base_2021_INE
90.414,IPC General,2012-03-01,IPC_Indice_Base_2021_INE
89.767,IPC General,2012-02-01,IPC_Indice_Base_2021_INE
90.041,IPC General,2012-01-01,IPC_Indice_Base_2021_INE
90.6,IPC General,2011-12-01,IPC_Indice_Base_2021_INE
90.443,IPC General,2011-11-01,IPC_Indice_Base_2021_INE
90.002,IPC General,2011-10-01,IPC_Indice_Base_2021_INE
89.682,IPC General,2011-09-01,IPC_Indice_Base_2021_INE
89.704,IPC General,2011-08-01,IPC_Indice_Base_2021_INE
89.739,IPC General,2011-07-01,IPC_Indice_Base_2021_INE
89.803,IPC General,2011-06-01,IPC_Indice_Base_2021_INE
89.785,IPC General,2011-05-01,IPC_Indice_Base_2021_INE
89.687,IPC General,2011-04-01,IPC_Indice_Base_2021_INE
88.813,IPC General,2011-03-01,IPC_Indice_Base_2021_INE
88.494,IPC General,2011-02-01,IPC_Indice_Base_2021_INE
88.198,IPC General,2011-01-01,IPC_Indice_Base_2021_INE
88.556,IPC General,2010-12-01,IPC_Indice_Base_2021_INE
88.073,IPC General,2010-11-01,IPC_Indice_Base_2021_INE
87.427,IPC General,2010-10-01,IPC_Indice_Base_2021_INE
87.225,IPC General,2010-09-01,IPC_Indice_Base_2021_INE
87.509,IPC General,2010-08-01,IPC_Indice_Base_2021_INE
87.445,IPC General,2010-07-01,IPC_Indice_Base_2021_INE
87.31,IPC General,2010-06-01,IPC_Indice_Base_2021_INE
87.111,IPC General,2010-05-01,IPC_Indice_Base_2021_INE
86.723,IPC General,2010-04-01,IPC_Indice_Base_2021_INE
86.232,IPC General,2010-03-01,IPC_Indice_Base_2021_INE
85.644,IPC General,2010-02-01,IPC_Indice_Base_2021_INE
85.842,IPC General,2010-01-01,IPC_Indice_Base_2021_INE
86.265,IPC General,2009-12-01,IPC_Indice_Base_2021_INE
86.361,IPC General,2009-11-01,IPC_Indice_Base_2021_INE
85.773,IPC General,2009-10-01,IPC_Indice_Base_2021_INE
85.567,IPC General,2009-09-01,IPC_Indice_Base_2021_INE
85.963,IPC General,2009-08-01,IPC_Indice_Base_2021_INE
85.903,IPC General,2009-07-01,IPC_Indice_Base_2021_INE
86.091,IPC General,2009-06-01,IPC_Indice_Base_2021_INE
85.643,IPC General,2009-05-01,IPC_Indice_Base_2021_INE
85.48,IPC General,2009-04-01,IPC_Indice_Base_2021_INE
84.958,IPC General,2009-03-01,IPC_Indice_Base_2021_INE
84.789,IPC General,2009-02-01,IPC_Indice_Base_2021_INE
84.803,IPC General,2009-01-01,IPC_Indice_Base_2021_INE
85.586,IPC General,2008-12-01,IPC_Indice_Base_2021_INE
85.955,IPC General,2008-11-01,IPC_Indice_Base_2021_INE
86.296,IPC General,2008-10-01,IPC_Indice_Base_2021_INE
86.4,IPC General,2008-09-01,IPC_Indice_Base_2021_INE
86.551,IPC General,2008-08-01,IPC_Indice_Base_2021_INE
86.883,IPC General,2008-07-01,IPC_Indice_Base_2021_INE
86.781,IPC General,2008-06-01,IPC_Indice_Base_2021_INE
86.259,IPC General,2008-05-01,IPC_Indice_Base_2021_INE
85.581,IPC General,2008-04-01,IPC_Indice_Base_2021_INE
84.802,IPC General,2008-03-01,IPC_Indice_Base_2021_INE
84.145,IPC General,2008-02-01,IPC_Indice_Base_2021_INE
84.116,IPC General,2008-01-01,IPC_Indice_Base_2021_INE
84.471,IPC General,2007-12-01,IPC_Indice_Base_2021_INE
84.101,IPC General,2007-11-01,IPC_Indice_Base_2021_INE
83.299,IPC General,2007-10-01,IPC_Indice_Base_2021_INE
82.809,IPC General,2007-09-01,IPC_Indice_Base_2021_INE
82.788,IPC General,2007-08-01,IPC_Indice_Base_2021_INE
82.856,IPC General,2007-07-01,IPC_Indice_Base_2021_INE
82.894,IPC General,2007-06-01,IPC_Indice_Base_2021_INE
82.658,IPC General,2007-05-01,IPC_Indice_Base_2021_INE
82.285,IPC General,2007-04-01,IPC_Indice_Base_2021_INE
81.318,IPC General,2007-03-01,IPC_Indice_Base_2021_INE
80.874,IPC General,2007-02-01,IPC_Indice_Base_2021_INE
81.008,IPC General,2007-01-01,IPC_Indice_Base_2021_INE
81.306,IPC General,2006-12-01,IPC_Indice_Base_2021_INE
81.198,IPC General,2006-11-01,IPC_Indice_Base_2021_INE
80.687,IPC General,2006-10-01,IPC_Indice_Base_2021_INE
80.753,IPC General,2006-09-01,IPC_Indice_Base_2021_INE
80.994,IPC General,2006-08-01,IPC_Indice_Base_2021_INE
81.083,IPC General,2006-07-01,IPC_Indice_Base_2021_INE
80.996,IPC General,2006-06-01,IPC_Indice_Base_2021_INE
80.767,IPC General,2006-05-01,IPC_Indice_Base_2021_INE
80.334,IPC General,2006-04-01,IPC_Indice_Base_2021_INE
79.397,IPC General,2006-03-01,IPC_Indice_Base_2021_INE
79.072,IPC General,2006-02-01,IPC_Indice_Base_2021_INE
79.052,IPC General,2006-01-01,IPC_Indice_Base_2021_INE
79.089,IPC General,2005-12-01,IPC_Indice_Base_2021_INE
78.932,IPC General,2005-11-01,IPC_Indice_Base_2021_INE
78.653,IPC General,2005-10-01,IPC_Indice_Base_2021_INE
78.427,IPC General,2005-09-01,IPC_Indice_Base_2021_INE
78.117,IPC General,2005-08-01,IPC_Indice_Base_2021_INE
78.047,IPC General,2005-07-01,IPC_Indice_Base_2021_INE
77.941,IPC General,2005-06-01,IPC_Indice_Base_2021_INE
77.67,IPC General,2005-05-01,IPC_Indice_Base_2021_INE
77.473,IPC General,2005-04-01,IPC_Indice_Base_2021_INE
76.612,IPC General,2005-03-01,IPC_Indice_Base_2021_INE
76.145,IPC General,2005-02-01,IPC_Indice_Base_2021_INE
76.148,IPC General,2005-01-01,IPC_Indice_Base_2021_INE
76.435,IPC General,2004-12-01,IPC_Indice_Base_2021_INE
76.535,IPC General,2004-11-01,IPC_Indice_Base_2021_INE
76.153,IPC General,2004-10-01,IPC_Indice_Base_2021_INE
75.92,IPC General,2004-09-01,IPC_Indice_Base_2021_INE
75.937,IPC General,2004-08-01,IPC_Indice_Base_2021_INE
75.738,IPC General,2004-07-01,IPC_Indice_Base_2021_INE
75.823,IPC General,2004-06-01,IPC_Indice_Base_2021_INE
75.69,IPC General,2004-05-01,IPC_Indice_Base_2021_INE
75.071,IPC General,2004-04-01,IPC_Indice_Base_2021_INE
74.348,IPC General,2004-03-01,IPC_Indice_Base_2021_INE
73.881,IPC General,2004-02-01,IPC_Indice_Base_2021_INE
73.761,IPC General,2004-01-01,IPC_Indice_Base_2021_INE
74.189,IPC General,2003-12-01,IPC_Indice_Base_2021_INE
74.155,IPC General,2003-11-01,IPC_Indice_Base_2021_INE
73.785,IPC General,2003-10-01,IPC_Indice_Base_2021_INE
73.604,IPC General,2003-09-01,IPC_Indice_Base_2021_INE
73.528,IPC General,2003-08-01,IPC_Indice_Base_2021_INE
73.532,IPC General,2003-07-01,IPC_Indice_Base_2021_INE
73.435,IPC General,2003-06-01,IPC_Indice_Base_2021_INE
73.408,IPC General,2003-05-01,IPC_Indice_Base_2021_INE
73.458,IPC General,2003-04-01,IPC_Indice_Base_2021_INE
72.928,IPC General,2003-03-01,IPC_Indice_Base_2021_INE
72.572,IPC General,2003-02-01,IPC_Indice_Base_2021_INE
72.49,IPC General,2003-01-01,IPC_Indice_Base_2021_INE
72.521,IPC General,2002-12-01,IPC_Indice_Base_2021_INE
72.25,IPC General,2002-11-01,IPC_Indice_Base_2021_INE
71.962,IPC General,2002-10-01,IPC_Indice_Base_2021_INE
71.635,IPC General,2002-09-01,IPC_Indice_Base_2021_INE
71.439,IPC General,2002-08-01,IPC_Indice_Base_2021_INE
71.485,IPC General,2002-07-01,IPC_Indice_Base_2021_INE
71.511,IPC General,2002-06-01,IPC_Indice_Base_2021_INE
71.451,IPC General,2002-05-01,IPC_Indice_Base_2021_INE
71.206,IPC General,2002-04-01,IPC_Indice_Base_2021_INE
70.479,IPC General,2002-03-01,IPC_Indice_Base_2021_INE
69.968,IPC General,2002-02-01,IPC_Indice_Base_2021_INE
69.742,IPC General,2002-01-01,IPC_Indice_Base_2021_INE
2.9,IPC General,2025-12-01,IPC_Variacion_Anual_INE
3.2,IPC General,2025-11-01,IPC_Variacion_Anual_INE
3.6,IPC General,2025-10-01,IPC_Variacion_Anual_INE
3.3,IPC General,2025-09-01,IPC_Variacion_Anual_INE
3.2,IPC General,2025-08-01,IPC_Variacion_Anual_INE
3.5,IPC General,2025-07-01,IPC_Variacion_Anual_INE
2.8,IPC General,2025-06-01,IPC_Variacion_Anual_INE
2.4,IPC General,2025-05-01,IPC_Variacion_Anual_INE
2.8,IPC General,2025-04-01,IPC_Variacion_Anual_INE
2.9,IPC General,2025-03-01,IPC_Variacion_Anual_INE
3.6,IPC General,2025-02-01,IPC_Variacion_Anual_INE
3.4,IPC General,2025-01-01,IPC_Variacion_Anual_INE
3.4,IPC General,2024-12-01,IPC_Variacion_Anual_INE
2.8,IPC General,2024-11-01,IPC_Variacion_Anual_INE
1.9,IPC General,2024-10-01,IPC_Variacion_Anual_INE
1.7,IPC General,2024-09-01,IPC_Variacion_Anual_INE
2.3,IPC General,2024-08-01,IPC_Variacion_Anual_INE
2.9,IPC General,2024-07-01,IPC_Variacion_Anual_INE
3.6,IPC General,2024-06-01,IPC_Variacion_Anual_INE
3.8,IPC General,2024-05-01,IPC_Variacion_Anual_INE
3.6,IPC General,2024-04-01,IPC_Variacion_Anual_INE
3.2,IPC General,2024-03-01,IPC_Variacion_Anual_INE
2.6,IPC General,2024-02-01,IPC_Variacion_Anual_INE
3.4,IPC General,2024-01-01,IPC_Variacion_Anual_INE
3.3,IPC General,2023-12-01,IPC_Variacion_Anual_INE
3.6,IPC General,2023-11-01,IPC_Variacion_Anual_INE
3.8,IPC General,2023-10-01,IPC_Variacion_Anual_INE
4.0,IPC General,2023-09-01,IPC_Variacion_Anual_INE
3.1,IPC General,2023-08-01,IPC_Variacion_Anual_INE
3.0,IPC General,2023-07-01,IPC_Variacion_Anual_INE
2.6,IPC General,2023-06-01,IPC_Variacion_Anual_INE
3.8,IPC General,2023-05-01,IPC_Variacion_Anual_INE
4.6,IPC General,2023-04-01,IPC_Variacion_Anual_INE
3.4,IPC General,2023-03-01,IPC_Variacion_Anual_INE
6.0,IPC General,2023-02-01,IPC_Variacion_Anual_INE
5.7,IPC General,2023-01-01,IPC_Variacion_Anual_INE
5.5,IPC General,2022-12-01,IPC_Variacion_Anual_INE
6.3,IPC General,2022-11-01,IPC_Variacion_Anual_INE
7.3,IPC General,2022-10-01,IPC_Variacion_Anual_INE
8.9,IPC General,2022-09-01,IPC_Variacion_Anual_INE
10.7,IPC General,2022-08-01,IPC_Variacion_Anual_INE
10.3,IPC General,2022-07-01,IPC_Variacion_Anual_INE
9.7,IPC General,2022-06-01,IPC_Variacion_Anual_INE
8.2,IPC General,2022-05-01,IPC_Variacion_Anual_INE
7.8,IPC General,2022-04-01,IPC_Variacion_Anual_INE
9.4,IPC General,2022-03-01,IPC_Variacion_Anual_INE
7.5,IPC General,2022-02-01,IPC_Variacion_Anual_INE
6.0,IPC General,2022-01-01,IPC_Variacion_Anual_INE
6.5,IPC General,2021-12-01,IPC_Variacion_Anual_INE
5.7,IPC General,2021-11-01,IPC_Variacion_Anual_INE
5.6,IPC General,2021-10-01,IPC_Variacion_Anual_INE
4.2,IPC General,2021-09-01,IPC_Variacion_Anual_INE
3.4,IPC General,2021-08-01,IPC_Variacion_Anual_INE
3.0,IPC General,2021-07-01,IPC_Variacion_Anual_INE
3.2,IPC General,2021-06-01,IPC_Variacion_Anual_INE
3.1,IPC General,2021-05-01,IPC_Variacion_Anual_INE
2.6,IPC General,2021-04-01,IPC_Variacion_Anual_INE
1.6,IPC General,2021-03-01,IPC_Variacion_Anual_INE
0.2,IPC General,2021-02-01,IPC_Variacion_Anual_INE
0.7,IPC General,2021-01-01,IPC_Variacion_Anual_INE
-0.4,IPC General,2020-12-01,IPC_Variacion_Anual_INE
-0.5,IPC General,2020-11-01,IPC_Variacion_Anual_INE
-0.7,IPC General,2020-10-01,IPC_Variacion_Anual_INE
-0.5,IPC General,2020-09-01,IPC_Variacion_Anual_INE
-0.7,IPC General,2020-08-01,IPC_Variacion_Anual_INE
-0.6,IPC General,2020-07-01,IPC_Variacion_Anual_INE
-0.5,IPC General,2020-06-01,IPC_Variacion_Anual_INE
-1.0,IPC General,2020-05-01,IPC_Variacion_Anual_INE
-0.8,IPC General,2020-04-01,IPC_Variacion_Anual_INE
0.2,IPC General,2020-03-01,IPC_Variacion_Anual_INE
1.0,IPC General,2020-02-01,IPC_Variacion_Anual_INE
1.1,IPC General,2020-01-01,IPC_Variacion_Anual_INE
1.0,IPC General,2019-12-01,IPC_Variacion_Anual_INE
0.4,IPC General,2019-11-01,IPC_Variacion_Anual_INE
0.1,IPC General,2019-10-01,IPC_Variacion_Anual_INE
0.1,IPC General,2019-09-01,IPC_Variacion_Anual_INE
0.1,IPC General,2019-08-01,IPC_Variacion_Anual_INE
0.2,IPC General,2019-07-01,IPC_Variacion_Anual_INE
0.0,IPC General,2019-06-01,IPC_Variacion_Anual_INE
0.4,IPC General,2019-05-01,IPC_Variacion_Anual_INE
1.2,IPC General,2019-04-01,IPC_Variacion_Anual_INE
1.1,IPC General,2019-03-01,IPC_Variacion_Anual_INE
0.7,IPC General,2019-02-01,IPC_Variacion_Anual_INE
0.7,IPC General,2019-01-01,IPC_Variacion_Anual_INE
0.7,IPC General,2018-12-01,IPC_Variacion_Anual_INE
1.2,IPC General,2018-11-01,IPC_Variacion_Anual_INE
1.9,IPC General,2018-10-01,IPC_Variacion_Anual_INE
1.9,IPC General,2018-09-01,IPC_Variacion_Anual_INE
1.9,IPC General,2018-08-01,IPC_Variacion_Anual_INE
2.0,IPC General,2018-07-01,IPC_Variacion_Anual_INE
2.2,IPC General,2018-06-01,IPC_Variacion_Anual_INE
2.1,IPC General,2018-05-01,IPC_Variacion_Anual_INE
1.0,IPC General,2018-04-01,IPC_Variacion_Anual_INE
1.1,IPC General,2018-03-01,IPC_Variacion_Anual_INE
1.1,IPC General,2018-02-01,IPC_Variacion_Anual_INE
0.7,IPC General,2018-01-01,IPC_Variacion_Anual_INE
1.3,IPC General,2017-12-01,IPC_Variacion_Anual_INE
1.8,IPC General,2017-11-01,IPC_Variacion_Anual_INE
1.8,IPC General,2017-10-01,IPC_Variacion_Anual_INE
2.1,IPC General,2017-09-01,IPC_Variacion_Anual_INE
1.9,IPC General,2017-08-01,IPC_Variacion_Anual_INE
1.8,IPC General,2017-07-01,IPC_Variacion_Anual_INE
1.8,IPC General,2017-06-01,IPC_Variacion_Anual_INE
2.2,IPC General,2017-05-01,IPC_Variacion_Anual_INE
2.7,IPC General,2017-04-01,IPC_Variacion_Anual_INE
2.4,IPC General,2017-03-01,IPC_Variacion_Anual_INE
2.9,IPC General,2017-02-01,IPC_Variacion_Anual_INE
2.9,IPC General,2017-01-01,IPC_Variacion_Anual_INE
1.6,IPC General,2016-12-01,IPC_Variacion_Anual_INE
0.7,IPC General,2016-11-01,IPC_Variacion_Anual_INE
0.7,IPC General,2016-10-01,IPC_Variacion_Anual_INE
0.1,IPC General,2016-09-01,IPC_Variacion_Anual_INE
-0.2,IPC General,2016-08-01,IPC_Variacion_Anual_INE
-0.7,IPC General,2016-07-01,IPC_Variacion_Anual_INE
-0.8,IPC General,2016-06-01,IPC_Variacion_Anual_INE
-0.9,IPC General,2016-05-01,IPC_Variacion_Anual_INE
-0.9,IPC General,2016-04-01,IPC_Variacion_Anual_INE
-0.7,IPC General,2016-03-01,IPC_Variacion_Anual_INE
-0.6,IPC General,2016-02-01,IPC_Variacion_Anual_INE
-0.1,IPC General,2016-01-01,IPC_Variacion_Anual_INE
0.3,IPC General,2015-12-01,IPC_Variacion_Anual_INE
0.1,IPC General,2015-11-01,IPC_Variacion_Anual_INE
-0.2,IPC General,2015-10-01,IPC_Variacion_Anual_INE
-0.4,IPC General,2015-09-01,IPC_Variacion_Anual_INE
0.2,IPC General,2015-08-01,IPC_Variacion_Anual_INE
0.6,IPC General,2015-07-01,IPC_Variacion_Anual_INE
0.4,IPC General,2015-06-01,IPC_Variacion_Anual_INE
0.2,IPC General,2015-05-01,IPC_Variacion_Anual_INE
-0.2,IPC General,2015-04-01,IPC_Variacion_Anual_INE
-0.4,IPC General,2015-03-01,IPC_Variacion_Anual_INE
-0.9,IPC General,2015-02-01,IPC_Variacion_Anual_INE
-1.1,IPC General,2015-01-01,IPC_Variacion_Anual_INE
-0.8,IPC General,2014-12-01,IPC_Variacion_Anual_INE
-0.1,IPC General,2014-11-01,IPC_Variacion_Anual_INE
0.2,IPC General,2014-10-01,IPC_Variacion_Anual_INE
0.3,IPC General,2014-09-01,IPC_Variacion_Anual_INE
0.0,IPC General,2014-08-01,IPC_Variacion_Anual_INE
0.1,IPC General,2014-07-01,IPC_Variacion_Anual_INE
0.5,IPC General,2014-06-01,IPC_Variacion_Anual_INE
0.6,IPC General,2014-05-01,IPC_Variacion_Anual_INE
0.6,IPC General,2014-04-01,IPC_Variacion_Anual_INE
0.3,IPC General,2014-03-01,IPC_Variacion_Anual_INE
0.4,IPC General,2014-02-01,IPC_Variacion_Anual_INE
0.5,IPC General,2014-01-01,IPC_Variacion_Anual_INE
0.5,IPC General,2013-12-01,IPC_Variacion_Anual_INE
0.3,IPC General,2013-11-01,IPC_Variacion_Anual_INE
-0.1,IPC General,2013-10-01,IPC_Variacion_Anual_INE
0.5,IPC General,2013-09-01,IPC_Variacion_Anual_INE
1.6,IPC General,2013-08-01,IPC_Variacion_Anual_INE
1.9,IPC General,2013-07-01,IPC_Variacion_Anual_INE
2.2,IPC General,2013-06-01,IPC_Variacion_Anual_INE
1.8,IPC General,2013-05-01,IPC_Variacion_Anual_INE
1.7,IPC General,2013-04-01,IPC_Variacion_Anual_INE
2.6,IPC General,2013-03-01,IPC_Variacion_Anual_INE
3.1,IPC General,2013-02-01,IPC_Variacion_Anual_INE
2.8,IPC General,2013-01-01,IPC_Variacion_Anual_INE
3.1,IPC General,2012-12-01,IPC_Variacion_Anual_INE
